Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
465.801+,3150000.0,0.0,21462.38,5d6s2,2D,3/2,5d6s(3D)6p,2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
468.977+,1320000.0,7476.39,28793.42,6s26p,2P°,3/2,5d2(3P)6s,2P,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=16197&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=16197&amp;type=
471.669+,113000.0,0.0,21195.37,5d6s2,2D,3/2,5d6s(3D)6p,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
481.504+,900000.0,0.0,20762.47,5d6s2,2D,3/2,5d6s(3D)6p,4D°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
494.232+,970000.0,1993.92,22221.68,5d6s2,2D,5/2,5d6s(3D)6p,4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
496.612+,33000.0,1993.92,22124.76,5d6s2,2D,5/2,5d6s(3D)6p,2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18169&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=18169&amp;type=
500.114+,32000000.0,4136.13,24125.99,6s26p,2P°,1/2,6s27s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
513.508+,9100000.0,1993.92,21462.38,5d6s2,2D,5/2,5d6s(3D)6p,2D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
520.649+,250000.0,1993.92,21195.37,5d6s2,2D,5/2,5d6s(3D)6p,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
540.257+,1200000.0,0.0,18504.58,5d6s2,2D,3/2,5d6s(3D)6p,4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
573.654+,1730000.0,0.0,17427.28,5d6s2,2D,3/2,5d6s(3D)6p,4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
600.449+,49000000.0,7476.39,24125.99,6s26p,2P°,3/2,6s27s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
605.502+,920000.0,1993.92,18504.58,5d6s2,2D,5/2,5d6s(3D)6p,4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
647.768+,72000.0,1993.92,17427.28,5d6s2,2D,5/2,5d6s(3D)6p,4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7218&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=7218&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Lu&amp;spectr_charge=1&amp;ref=3475&amp;type=
