Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
1 781.36898,0.0001,1500000.0,78307.64625,83919.77375,2s22p3d,3D°,2,2s22p(2P°1/2)4f,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 781.40406,2.9999999999999997e-05,6200000.0,78307.64625,83919.66322,2s22p3d,3D°,2,2s22p(2P°1/2)4f,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 782.62991,2.9999999999999997e-05,7600000.0,78318.26602,83926.42382,2s22p3d,3D°,3,2s22p(2P°1/2)4f,2[7/2],4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 782.69332,0.0001,530000.0,78318.26602,83926.22434,2s22p3d,3D°,3,2s22p(2P°1/2)4f,2[7/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 783.69634,7e-05,66000.0,72610.7353,78215.54012,2s22p3p,1D,2,2s22p3d,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,
1 784.74624,0.0001,26000.0,78318.26602,83919.77375,2s22p3d,3D°,3,2s22p(2P°1/2)4f,2[5/2],2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,
1 784.78146,5.9999999999999995e-05,230000.0,78318.26602,83919.66322,2s22p3d,3D°,3,2s22p(2P°1/2)4f,2[5/2],3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 785.35590,0.00018999999999999998,26000.0,64089.899,69689.49393,2s2p3,3D°,1,2s22p3p,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=n&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12175&amp;comment_code=c183&amp;element=C&amp;spectr_charge=1&amp;ref=12175&amp;type=
1 785.70494,0.0001,9400.0,64090.99351,69689.49393,2s2p3,3D°,2,2s22p3p,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=n&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9405&amp;comment_code=c187&amp;element=C&amp;spectr_charge=1&amp;ref=9405&amp;type=
1 788.94645,7e-05,4300.0,72610.7353,78199.09144,2s22p3p,1D,2,2s22p3d,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6070&amp;comment_code=&amp;element=C&amp;spectr_charge=1&amp;ref=6070&amp;type=,
