Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
219.7354,78000000.0,1713.087,47208.149,3d9(2D)4s,3D,1.0,3d8(3P)4s4p(3P°),3P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
220.0683,8200000.0,1713.087,47139.337,3d9(2D)4s,3D,1.0,3d8(3P)4s4p(3P°),3D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
220.1560,73000000.0,3409.937,48818.097,3d9(2D)4s,1D,2.0,3d8(3P)4s4p(3P°),1P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
221.2155,5800000.0,1332.164,46522.866,3d8(3F)4s2,3F,3.0,3d8(3P)4s4p(3P°),3P°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
222.1946,22000000.0,2216.55,47208.149,3d8(3F)4s2,3F,2.0,3d8(3P)4s4p(3P°),3P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
223.0962,5200000.0,1713.087,46522.866,3d9(2D)4s,3D,1.0,3d8(3P)4s4p(3P°),3P°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
224.4528,38000000.0,879.816,45418.804,3d9(2D)4s,3D,2.0,3d8(3F)4s4p(1P°),3F°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
225.1490,4000000.0,879.816,45281.089,3d9(2D)4s,3D,2.0,3d8(3F)4s4p(1P°),3F°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
225.3572,19000000.0,204.787,44565.037,3d9(2D)4s,3D,3.0,3d8(3F)4s4p(1P°),3G°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
225.4800,9600000.0,0.0,44336.1,3d8(3F)4s2,3F,4.0,3d8(3P)4s4p(3P°),°,4.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
225.8151,17000000.0,204.787,44475.099,3d9(2D)4s,3D,3.0,3d8(3F)4s4p(1P°),3D°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
225.9567,20000000.0,879.816,45122.383,3d9(2D)4s,3D,2.0,3d8(3F)4s4p(1P°),3D°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
226.1431,9100000.0,0.0,44206.099,3d8(3F)4s2,3F,4.0,3d8(3P)4s4p(3P°),5D°,3.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
226.6353,2300000.0,204.787,44314.904,3d9(2D)4s,3D,3.0,3d8(3F)4s4p(1P°),3G°,4.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
226.7560,8000000.0,1332.164,45418.804,3d8(3F)4s2,3F,3.0,3d8(3F)4s4p(1P°),3F°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3861&amp;comment_code=&amp;element=Ni&amp;spectr_charge=1&amp;ref=3861&amp;type=,
