Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
485.6045,0.0019,1.03e-06,21978.31,42565.4502,1s22s2p,3P°,0,1s22s2p,1P°,1.0,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c75&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5964&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=5964&amp;type=M1
485.61897,0.00024,7.68e-07,21978.925,42565.4502,1s22s2p,3P°,1,1s22s2p,1P°,1.0,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c75&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5964&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=5964&amp;type=M1
485.61897,0.00024,2.75e-07,21978.925,42565.4502,1s22s2p,3P°,1,1s22s2p,1P°,1.0,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c75&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=E2,
485.6741,0.0017,1.28e-06,21981.26,42565.4502,1s22s2p,3P°,2,1s22s2p,1P°,1.0,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c75&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=5964&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=5964&amp;type=M1
485.6741,0.0017,2.41e-07,21981.26,42565.4502,1s22s2p,3P°,2,1s22s2p,1P°,1.0,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c75&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=E2,
678.656,0.006,170000.0,52080.943,66811.89,1s22s3s,3S,1,1s22s4p,3P°,0.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
678.656,0.003,170000.0,52080.943,66811.89,1s22s3s,3S,1,1s22s4p,3P°,2.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
678.656,0.003,170000.0,52080.943,66811.89,1s22s3s,3S,1,1s22s4p,3P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
809.0059,0.0020,329000.0,54677.349,67034.8,1s22s3s,1S,0,1s22s4p,1P°,1.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u28&amp;element=Be&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
825.4075,0.0014,33800000.0,42565.4502,54677.349,1s22s2p,1P°,1,1s22s3s,1S,0.0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7096&amp;comment_code=c74&amp;element=Be&amp;spectr_charge=1&amp;ref=7096&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4743&amp;comment_code=&amp;element=Be&amp;spectr_charge=1&amp;ref=4743&amp;type=
