Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
752.0333,0.0011,17.8,16973.36619,30266.99,2p63p,2P°,3/2,2p64p,2P°,1/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=E2,
752.0333,0.0011,8.84e-06,16973.36619,30266.99,2p63p,2P°,3/2,2p64p,2P°,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c27&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=M1,
818.32556,0.00013000000000000002,42900000.0,16956.17025,29172.887,2p63p,2P°,1/2,2p63d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
819.47904,0.00013000000000000002,8570000.0,16973.36619,29172.887,2p63p,2P°,3/2,2p63d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
819.48240,0.00013000000000000002,51400000.0,16973.36619,29172.837,2p63p,2P°,3/2,2p63d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=15039&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=15039&amp;type=
1 074.6449,0.0023,732000.0,25739.999,35042.85,2p64s,2S,1/2,2p65p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6096&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6096&amp;type=
1 074.9303,0.0023,724000.0,25739.999,35040.38,2p64s,2S,1/2,2p65p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6096&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6096&amp;type=
1 138.1441,0.0004,8800000.0,16956.17025,25739.999,2p63p,2P°,1/2,2p64s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6096&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6096&amp;type=
1 140.3766,0.0004,17600000.0,16973.36619,25739.999,2p63p,2P°,3/2,2p64s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6096&amp;comment_code=&amp;element=Na&amp;spectr_charge=1&amp;ref=6096&amp;type=
1 267.914,0.003,313000.0,29172.837,37057.65,2p63d,2D,5/2,2p65f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4740&amp;comment_code=c73&amp;element=Na&amp;spectr_charge=1&amp;ref=4740&amp;type=
1 267.914,0.003,4700000.0,29172.837,37057.65,2p63d,2D,5/2,2p65f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4740&amp;comment_code=c73&amp;element=Na&amp;spectr_charge=1&amp;ref=4740&amp;type=
1 267.922,0.003,4380000.0,29172.887,37057.65,2p63d,2D,3/2,2p65f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,
1 476.749,0.004,2180000.0,30266.99,37036.772,2p64p,2P°,1/2,2p65d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4740&amp;comment_code=c73&amp;element=Na&amp;spectr_charge=1&amp;ref=4740&amp;type=
1 477.969,0.004,435000.0,30272.58,37036.772,2p64p,2P°,3/2,2p65d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,
1 477.974,0.004,2610000.0,30272.58,37036.752,2p64p,2P°,3/2,2p65d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4740&amp;comment_code=c73&amp;element=Na&amp;spectr_charge=1&amp;ref=4740&amp;type=
1 703.109,0.006,4700.0,29172.837,35042.85,2p63d,2D,5/2,2p65p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c30&amp;element=Na&amp;spectr_charge=1&amp;ref=&amp;type=,
