Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
2 040.114,17200.0,38929.413,43831.101,3s2nd,y 2D,3/2,3s25f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
2 042.009,18400.0,38933.968,43831.105,3s2nd,y 2D,5/2,3s25f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
2 042.011,1230.0,38933.968,43831.101,3s2nd,y 2D,5/2,3s25f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10321&amp;comment_code=c150&amp;element=Al&amp;spectr_charge=1&amp;ref=10321&amp;type=
2 109.883,3000000.0,32949.807,37689.407,3s24p,2P°,1/2,3s25s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7365&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=7365&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
2 116.954,6000000.0,32965.639,37689.407,3s24p,2P°,3/2,3s25s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7365&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=7365&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
2 567.776,13800.0,40271.978,44166.398,3s25p,2P°,1/2,3s25d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
2 570.057,16500.0,40277.883,44168.847,3s25p,2P°,3/2,3s25d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
2 571.676,2750.0,40277.883,44166.398,3s25p,2P°,3/2,3s25d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,
2 635.03,1.28e-07,25347.756,29142.78,3s24s,2S,1/2,3s3p2,4P,5/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c40&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=E2,
2 688.75,8.35e-07,25347.756,29066.96,3s24s,2S,1/2,3s3p2,4P,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c40&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=M1,
2 722.83,3.24e-07,25347.756,29020.41,3s24s,2S,1/2,3s3p2,4P,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=c40&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=M1,
3 509.441,155.0,41319.39,44168.847,3s24f,2F°,5/2,3s25d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,
3 509.450,3100.0,41319.398,44168.847,3s24f,2F°,7/2,3s25d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,
3 512.459,3240.0,41319.39,44166.398,3s24f,2F°,5/2,3s25d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,
3 863.277,2590000.0,37689.407,40277.883,3s25s,2S,1/2,3s25p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
3 872.110,2580000.0,37689.407,40271.978,3s25s,2S,1/2,3s25p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
3 911.814,3990000.0,41319.39,43875.749,3s24f,2F°,5/2,3s25g,2G,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
3 911.826,4570000.0,41319.398,43875.749,3s24f,2F°,7/2,3s25g,2G,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6693&amp;comment_code=&amp;element=Al&amp;spectr_charge=1&amp;ref=6693&amp;type=
3 911.826,285000.0,41319.398,43875.749,3s24f,2F°,7/2,3s25g,2G,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,
4 184.141,2010000.0,38929.413,41319.39,3s2nd,y 2D,3/2,3s24f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10321&amp;comment_code=c150&amp;element=Al&amp;spectr_charge=1&amp;ref=10321&amp;type=
4 192.116,2140000.0,38933.968,41319.398,3s2nd,y 2D,5/2,3s24f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10321&amp;comment_code=c150&amp;element=Al&amp;spectr_charge=1&amp;ref=10321&amp;type=
4 192.130,143000.0,38933.968,41319.39,3s2nd,y 2D,5/2,3s24f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u36&amp;element=Al&amp;spectr_charge=1&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10321&amp;comment_code=c150&amp;element=Al&amp;spectr_charge=1&amp;ref=10321&amp;type=
