Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
355.4415,0.0010,355.4406284,0.0000021,1*,3.2745e+05,AAA,[169 086.7664725],-,[197 212.82594494],1s2p,3P°,2,1s10d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
355.4415,0.0010,355.4406294,0.0000021,1*,1.3099e+05,AAA,[169 086.7664725],-,[197 212.82586104],1s2p,3P°,2,1s10d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
355.4415,0.0010,355.4415793,0.0000021,1*,5.4579e+05,AAA,[169 086.8428979],-,[197 212.82712336],1s2p,3P°,1,1s10d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
355.4415,0.0010,355.4415942,0.0000021,1*,9.8235e+05,AAA,[169 086.8428979],-,[197 212.82594494],1s2p,3P°,1,1s10d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
,,355.4540649,0.0000021,,7.2772e+05,AAA,[169 087.8308131],-,[197 212.82712336],1s2p,3P°,0,1s10d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
356.2979,0.0010,356.2969069,0.0000021,0*,2.6868e+05,AAA,[169 086.7664725],-,[197 145.2332580],1s2p,3P°,2,1s10s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
356.2979,0.0010,356.2978774,0.0000021,0*,1.6121e+05,AAA,[169 086.8428979],-,[197 145.2332580],1s2p,3P°,1,1s10s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,356.3104232,0.0000021,,5.3735e+04,AAA,[169 087.8308131],-,[197 145.2332580],1s2p,3P°,0,1s10s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
358.7270,0.0010,358.7261792,0.0000021,1*,5.0298e+04,AAA,[169 086.7664725],-,[196 955.22825838],1s2p,3P°,2,1s9d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
358.7270,0.0010,358.7262000,0.0000021,1*,4.5265e+05,AAA,[169 086.7664725],-,[196 955.22664143],1s2p,3P°,2,1s9d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
358.7270,0.0010,358.7262015,0.0000021,1*,1.8107e+06,AAA,[169 086.7664725],-,[196 955.22652671],1s2p,3P°,2,1s9d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
358.7270,0.0010,358.7271630,0.0000021,1*,7.5448e+05,AAA,[169 086.8428979],-,[196 955.22825838],1s2p,3P°,1,1s9d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
358.7270,0.0010,358.7271838,0.0000021,1*,1.3580e+06,AAA,[169 086.8428979],-,[196 955.22664143],1s2p,3P°,1,1s9d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
,,358.7398804,0.0000021,0,1.0060e+06,AAA,[169 087.8308131],-,[196 955.22825838],1s2p,3P°,0,1s9d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
,,359.9304497,0.0000021,,3.7358e+05,AAA,[169 086.7664725],-,[196 861.9873396],1s2p,3P°,2,1s9s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,359.9314401,0.0000021,,2.2415e+05,AAA,[169 086.8428979],-,[196 861.9873396],1s2p,3P°,1,1s9s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,359.9442430,0.0000021,,7.4716e+04,AAA,[169 087.8308131],-,[196 861.9873396],1s2p,3P°,0,1s9s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
361.3643,0.0010,361.3642080,0.0000021,3,3.8022e+06,AAA,[166 277.440141],-,[193 942.462294],1s2s,1S,0,1s5p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14925&amp;comment_code=c72&amp;element=He&amp;spectr_charge=1&amp;ref=14925&amp;type=
,,361.6802357,0.0000021,,8.2983e+00,AAA,[166 277.440141],-,[193 918.28990114],1s2s,1S,0,1s5d,1D,2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=7378&amp;type=E2,
,,363.4230761,0.0000021,2*,7.2396e+04,AAA,[169 086.7664725],-,[196 595.06466814],1s2p,3P°,2,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,363.4231065,0.0000021,2*,6.5151e+05,AAA,[169 086.7664725],-,[196 595.06236505],1s2p,3P°,2,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,363.4231087,0.0000021,2*,2.6063e+06,AAA,[169 086.7664725],-,[196 595.06220247],1s2p,3P°,2,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,363.4240858,0.0000021,2*,1.0859e+06,AAA,[169 086.8428979],-,[196 595.06466814],1s2p,3P°,1,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,363.4241162,0.0000021,2*,1.9546e+06,AAA,[169 086.8428979],-,[196 595.06236505],1s2p,3P°,1,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,363.4371384,0.0000021,0,1.4479e+06,AAA,[169 087.8308131],-,[196 595.06466814],1s2p,3P°,0,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
365.1990,0.0010,365.1981525,0.0000021,1*,5.4136e+05,AAA,[169 086.7664725],-,[196 461.3618105],1s2p,3P°,2,1s8s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
365.1990,0.0010,365.1991721,0.0000021,1*,3.2481e+05,AAA,[169 086.8428979],-,[196 461.3618105],1s2p,3P°,1,1s8s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,365.2123526,0.0000021,0,1.0827e+05,AAA,[169 087.8308131],-,[196 461.3618105],1s2p,3P°,0,1s8s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
370.5005,0.0010,370.4995268,0.0000021,3*,1.0980e+05,AAA,[169 086.7664725],-,[196 069.67648966],1s2p,3P°,2,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14925&amp;comment_code=c72&amp;element=He&amp;spectr_charge=1&amp;ref=14925&amp;type=
370.5005,0.0010,370.4995740,0.0000021,3*,9.8814e+05,AAA,[169 086.7664725],-,[196 069.67304998],1s2p,3P°,2,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14925&amp;comment_code=c72&amp;element=He&amp;spectr_charge=1&amp;ref=14925&amp;type=
370.5005,0.0010,370.4995773,0.0000021,3*,3.9529e+06,AAA,[169 086.7664725],-,[196 069.67280898],1s2p,3P°,2,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14925&amp;comment_code=c72&amp;element=He&amp;spectr_charge=1&amp;ref=14925&amp;type=
370.5005,0.0010,370.5005762,0.0000021,3*,1.6470e+06,AAA,[169 086.8428979],-,[196 069.67648966],1s2p,3P°,1,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14925&amp;comment_code=c72&amp;element=He&amp;spectr_charge=1&amp;ref=14925&amp;type=
370.5005,0.0010,370.5006234,0.0000021,3*,2.9644e+06,AAA,[169 086.8428979],-,[196 069.67304998],1s2p,3P°,1,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14925&amp;comment_code=c72&amp;element=He&amp;spectr_charge=1&amp;ref=14925&amp;type=
,,370.5141421,0.0000021,0,2.1961e+06,AAA,[169 087.8308131],-,[196 069.67648966],1s2p,3P°,0,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,373.2863471,0.0000021,1*,8.2750e+05,AAA,[169 086.7664725],-,[195 868.236975],1s2p,3P°,2,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,373.2874124,0.0000021,1*,4.9650e+05,AAA,[169 086.8428979],-,[195 868.236975],1s2p,3P°,1,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,373.3011831,0.0000021,,1.6550e+05,AAA,[169 087.8308131],-,[195 868.236975],1s2p,3P°,0,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
381.96074,0.00008,381.9601969,0.0000021,10*,1.7876e+05,AAA,[169 086.7664725],-,[195 260.07720298],1s2p,3P°,2,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14926&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=14926&amp;type=
381.96074,0.00008,381.9602767,0.0000021,10*,1.6087e+06,AAA,[169 086.7664725],-,[195 260.07173649],1s2p,3P°,2,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14926&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=14926&amp;type=
381.96074,0.00008,381.9602822,0.0000021,10*,6.4353e+06,AAA,[169 086.7664725],-,[195 260.07135803],1s2p,3P°,2,1s6d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14926&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=14926&amp;type=
381.96074,0.00008,381.9613123,0.0000021,10*,2.6814e+06,AAA,[169 086.8428979],-,[195 260.07720298],1s2p,3P°,1,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14926&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=14926&amp;type=
381.96074,0.00008,381.9613920,0.0000021,10*,4.8261e+06,AAA,[169 086.8428979],-,[195 260.07173649],1s2p,3P°,1,1s6d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14926&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=14926&amp;type=
,,381.9757304,0.0000021,1,3.5752e+06,AAA,[169 087.8308131],-,[195 260.07720298],1s2p,3P°,0,1s6d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
383.3554,0.0010,383.3548698,0.0000021,0,9.6470e+05,AAA,[171 134.896946],-,[197 212.989530410],1s2p,1P°,1,1s10d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
,,383.8100110,0.0000021,,3.7425e+05,AAA,[171 134.896946],-,[197 182.0655468],1s2p,1P°,1,1s10s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,386.7472336,0.0000021,3*,1.3592e+06,AAA,[169 086.7664725],-,[194 936.119697],1s2p,3P°,2,1s6s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,386.7483771,0.0000021,3*,8.1551e+05,AAA,[169 086.8428979],-,[194 936.119697],1s2p,3P°,1,1s6s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
,,386.7631589,0.0000021,1,2.7184e+05,AAA,[169 087.8308131],-,[194 936.119697],1s2p,3P°,0,1s6s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
387.1791,0.0010,387.1786391,0.0000021,1,1.3386e+06,AAA,[171 134.896946],-,[196 955.44875025],1s2p,1P°,1,1s9d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=551&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=551&amp;type=
,,387.8176842,0.0000021,,5.1753e+05,AAA,[171 134.896946],-,[196 912.9026855],1s2p,1P°,1,1s9s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,388.8604648,0.0000021,,9.4746e+06,AAA,[159 855.9743297],-,[185 564.854540],1s2s,3S,1,1s3p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
388.8648,0.0010,388.8645585,0.0000021,500*,9.4746e+06,AAA,[159 855.9743297],-,[185 564.583895],1s2s,3S,1,1s3p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14925&amp;comment_code=c72&amp;element=He&amp;spectr_charge=1&amp;ref=14925&amp;type=
388.8648,0.0010,388.8648909,0.0000021,500*,9.4746e+06,AAA,[159 855.9743297],-,[185 564.561920],1s2s,3S,1,1s3p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=14925&amp;comment_code=c72&amp;element=He&amp;spectr_charge=1&amp;ref=14925&amp;type=
,,392.6544371,0.0000021,1,1.9371e+06,AAA,[171 134.896946],-,[196 595.37405237],1s2p,1P°,1,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
393.5912,0.0010,393.5945208,0.0000022,0,7.4475e+05,AAA,[171 134.896946],-,[196 534.5641527],1s2p,1P°,1,1s8s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=366&amp;comment_code=&amp;element=He&amp;spectr_charge=1&amp;ref=366&amp;type=
