Wavelength,Unc.(nm),Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
297.190113,1.2e-05,200000000.0,30391.8311,64030.5053,3d4(3H)4s,a 4H,13/2,3d4(3H)4p,z 4H°,13/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
297.973606,1.2e-05,180000000.0,30298.4679,63848.6962,3d4(3H)4s,a 4H,11/2,3d4(3H)4p,z 4H°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
298.532036,1.1e-05,220000000.0,30218.7787,63706.2511,3d4(3H)4s,a 4H,9/2,3d4(3H)4p,z 4H°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
298.918970,1.2e-05,220000000.0,30156.734,63600.8606,3d4(3H)4s,a 4H,7/2,3d4(3H)4p,z 4H°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
311.864901,9e-06,170000000.0,19528.2293,51584.1004,3d4(5D)4s,a 4D,1/2,3d4(5D)4p,z 4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
312.036919,9e-06,150000000.0,19631.2058,51669.406,3d4(5D)4s,a 4D,3/2,3d4(5D)4p,z 4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
312.260128,1.3000000000000001e-05,44000000.0,33694.1421,65709.4418,3d4(3G)4s,b 4G,11/2,3d4(a 3F)4p,z 4G°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
312.870006,9e-06,81000000.0,19631.2058,51584.1004,3d4(5D)4s,a 4D,3/2,3d4(5D)4p,z 4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
313.668596,9e-06,64000000.0,19797.8594,51669.406,3d4(5D)4s,a 4D,5/2,3d4(5D)4p,z 4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3683&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=3683&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
405.407954,1.4999999999999999e-05,170000.0,25046.7144,49706.2607,3d5,b 4D,5/2,3d4(5D)4p,z 4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4502&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=4502&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=18847&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=18847&amp;type=
408.759363,1.9e-05,120000.0,25035.3437,49492.7111,3d5,b 4D,1/2,3d4(5D)4p,z 6D°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4502&amp;comment_code=&amp;element=Cr&amp;spectr_charge=2&amp;ref=4502&amp;type=,
