Wavelength,Aki (s-1),Ei,Ek,Lower Level Conf,Lower Level Term,Lower Level J,Upper Level Conf,Upper Level Term,Upper Level J,Type,TPRef.,LineRef.
2 081.05,0.0078,24788.2,29593.46,3p63d8(3P)4s,4P,3/2,3p63d8(3P)4s,2P,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
2 101.93,0.0061,24835.93,29593.46,3p63d8(3P)4s,4P,1/2,3p63d8(3P)4s,2P,1/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
2 308.57,0.028999999999999998,10663.89,14995.57,3p63d8(3F)4s,4F,3/2,3p63d8(3F)4s,2F,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
2 334.96,0.021,24788.2,29070.93,3p63d8(3P)4s,4P,3/2,3p63d8(3P)4s,2P,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
2 361.28,0.0014,24835.93,29070.93,3p63d8(3P)4s,4P,1/2,3p63d8(3P)4s,2P,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
2 369.47,0.0055,9330.04,13550.39,3p63d8(3F)4s,4F,7/2,3p63d8(3F)4s,2F,7/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
2 478.59,0.0059,25036.38,29070.93,3p63d8(1D)4s,2D,5/2,3p63d8(3P)4s,2P,3/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
2 478.59,2.1000000000000002e-06,25036.38,29070.93,3p63d8(1D)4s,2D,5/2,3p63d8(3P)4s,2P,3/2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=E2,
2 911.44,0.013999999999999999,10115.66,13550.39,3p63d8(3F)4s,4F,5/2,3p63d8(3F)4s,2F,7/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
5 186.45,0.069,23108.28,25036.38,3p63d8(3P)4s,4P,5/2,3p63d8(1D)4s,2D,5/2,M1,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4240&amp;comment_code=&amp;element=Ni&amp;spectr_charge=2&amp;ref=4240&amp;type=M1,
